"Site " "Name Match " "Cost Match " "Internet Speed " "City or Stat " "Population " Type
https://broadbandnow.com/lumos Lumos "['$70', '$40', '$50', '$100']" "['500 Mbps', '1 Gbps', '200 Mbps', '2 Gbps', '10 gbps']" "[{'City': 'High Point, NC', 'Population': '109,472'}, {'City': 'Greensboro, NC', 'Population': '89,012'}, {'City': 'Thomasville, NC', 'Population': '35,919'}, {'City': 'Kernersville, NC', 'Population': '30,977'}, {'City': 'Waynesboro, VA', 'Population': '27,072'}, {'City': 'Jamestown, NC', 'Population': '13,448'}, {'City': 'Trinity, NC', 'Population': '13,047'}]" "Fiber Providers"
https://broadbandnow.com/Wind-River-Internet "Wind River Internet" "['$49', '$34', '$89', '$59', '$99', '$199']" "['1 Mbps', '50 Mbps', '100 Mbps', '1 gbps', '62 Mbps', '25 Mbps', '3 Mbps', '1 Gbps', '000 mbps', '4 mbps', '8 mbps']" "[{'City': 'Riverton, WY', 'Population': '16,629'}, {'City': 'Lander, WY', 'Population': '12,105'}, {'City': 'Fort Washakie, WY', 'Population': '1,452'}, {'City': 'Arapahoe, WY', 'Population': '1,236'}, {'City': 'Pavillion, WY', 'Population': '619'}, {'City': 'Hudson, WY', 'Population': '544'}]" "Fiber Providers"
https://broadbandnow.com/Vogtmann-Engineering "Vogtmann Engineering" "['$59', '$54', '$50', '$46']" "['1 Mbps', '50 Mbps', '1 gbps', '5 Mbps', '3 Mbps', '10 Mbps', '2 Mbps']" "[{'City': 'Sterling, MI', 'Population': '1,667'}, {'City': 'Prescott, MI', 'Population': '429'}, {'City': 'Omer, MI', 'Population': '319'}, {'City': 'Alger, MI', 'Population': '280'}]" "Fiber Providers"
https://broadbandnow.com/vitalink VITALink "['$79', '$199', '$129']" "['1 Gbps', '10 gbps', '250 Mbps', '500 Mbps']" "[{'City': 'Uniontown, PA', 'Population': '7,552'}, {'City': 'Hopwood, PA', 'Population': '2,424'}, {'City': 'Lemont Furnace, PA', 'Population': '584'}, {'City': 'Brownfield, PA', 'Population': '449'}]" "Fiber Providers"
https://broadbandnow.com/OEC-Fiber "OEC Fiber" "['$55', '$85']" "['1 Gbps', '100 Mbps', '1 gbps']" "[{'City': 'Oklahoma City, OK', 'Population': '85,275'}, {'City': 'Norman, OK', 'Population': '71,881'}, {'City': 'Blanchard, OK', 'Population': '18,024'}, {'City': 'Mustang, OK', 'Population': '16,398'}, {'City': 'Yukon, OK', 'Population': '14,959'}, {'City': 'Noble, OK', 'Population': '12,310'}, {'City': 'Newcastle, OK', 'Population': '9,725'}]" "Fiber Providers"
https://broadbandnow.com/Valliant-Telephone-Company "Valliant Telephone Company" "['$49', '$39', '$100', '$75', '$59', '$35']" "['1 Mbps', '11 Mbps', '50 Mbps', '100 Mbps', '8 Mbps', '20 Mbps', '100 mbps', '5 Mbps', '25 Mbps', '15 Mbps', '10 Mbps', '6 Mbps', '35 Mbps']" "[{'City': 'Hugo, OK', 'Population': '7,259'}, {'City': 'Antlers, OK', 'Population': '4,013'}, {'City': 'Valliant, OK', 'Population': '2,399'}, {'City': 'Fort Towson, OK', 'Population': '1,066'}, {'City': 'Garvin, OK', 'Population': '826'}, {'City': 'Sawyer, OK', 'Population': '591'}, {'City': 'Rattan, OK', 'Population': '564'}]" "Fiber Providers"
https://broadbandnow.com/The-North-Eastern-Pennsylvania-Telephone-Company "NEP Telephone" "['$50', '$130', '$75', '$200', '$100']" "['50 Mbps', '100 Mbps', '400 Mbps', '1 gbps', '500 Mbps', '25 Mbps', '200 Mbps', '1 Gbps']" "[{'City': 'Forest City, PA', 'Population': '4,561'}, {'City': 'New Milford, PA', 'Population': '3,197'}, {'City': 'Union Dale, PA', 'Population': '2,044'}, {'City': 'Carbondale, PA', 'Population': '1,894'}, {'City': 'Hallstead, PA', 'Population': '1,626'}, {'City': 'Susquehanna, PA', 'Population': '1,585'}, {'City': 'Thompson, PA', 'Population': '1,368'}]" "Fiber Providers"
https://broadbandnow.com/SVEConnect SVEConnect "['$79', '$49']" "['1 Gbps', '200 Mbps', '1 gbps']" "[{'City': 'Whitwell, TN', 'Population': '8,917'}, {'City': 'Jasper, TN', 'Population': '8,097'}, {'City': 'South Pittsburg, TN', 'Population': '6,272'}, {'City': 'Sequatchie, TN', 'Population': '941'}, {'City': 'Palmer, TN', 'Population': '464'}, {'City': 'Sewanee, TN', 'Population': '202'}, {'City': 'Chattanooga, TN', 'Population': '175'}]" "Fiber Providers"
https://broadbandnow.com/Mark-Twain-Communications "Mark Twain Communications" "['$54', '$85', '$55', '$65', '$75', '$44']" "['50 Mbps', '100 Mbps', '100 mbps', '5 Mbps', '30 Mbps', '3 Mbps', '75 Mbps']" "[{'City': 'Ewing, MO', 'Population': '908'}, {'City': 'La Belle, MO', 'Population': '888'}, {'City': 'Lewistown, MO', 'Population': '871'}, {'City': 'Philadelphia, MO', 'Population': '620'}, {'City': 'Brashear, MO', 'Population': '618'}, {'City': 'Maywood, MO', 'Population': '582'}, {'City': 'Greentop, MO', 'Population': '473'}]" "Fiber Providers"
https://broadbandnow.com/Lismore-Cooperative-Telephone-Company "Lismore Cooperative Telephone Company" "['$47', '$114', '$30', '$57', '$129', '$95', '$79', '$77']" "['50 Mbps', '100 Mbps', '1 gbps', '500 Mbps', '5 Mbps', '25 Mbps', '10 Mbps', '3 Mbps', '1 Gbps']" "[{'City': 'Wilmont, MN', 'Population': '494'}, {'City': 'Worthington, MN', 'Population': '448'}, {'City': 'Lismore, MN', 'Population': '390'}, {'City': 'Adrian, MN', 'Population': '234'}, {'City': 'Iona, MN', 'Population': '212'}, {'City': 'Leota, MN', 'Population': '206'}, {'City': 'Rushmore, MN', 'Population': '119'}]" "Fiber Providers"
